-0.000000000000000000e+00,-9.942794948463660631e+00,-2.272324749078912376e+01,-3.641364961011980483e+01,-5.056421170028419709e+01,-7.969140432394772233e+01,-1.095170731000451241e+02,-1.397863927122057817e+02,-1.703592823606281002e+02,-2.011521494734379871e+02,-2.321121458598296670e+02,-2.476433894142502936e+02,-2.632042390512231123e+02,-2.787919622886855677e+02,-2.944042443167808756e+02
7.707991711239882804e+00,-0.000000000000000000e+00,-1.179477603926600082e+01,-2.476181023527572123e+01,-3.820995917617572246e+01,-6.596605993630748799e+01,-9.439981948333016248e+01,-1.232241788974694003e+02,-1.523101319125069040e+02,-1.815894491601724212e+02,-2.110189879544129496e+02,-2.257804427636696687e+02,-2.405690668092155136e+02,-2.553824509302093588e+02,-2.702185386695200577e+02
1.427280817071703467e+01,8.035032609845877971e+00,-0.000000000000000000e+00,-1.052160954324867426e+01,-2.261135212317410037e+01,-4.780959444233551636e+01,-7.346429656703826083e+01,-9.936058309927665277e+01,-1.254098403619631625e+02,-1.515672096046010040e+02,-1.778074695512120513e+02,-1.909535537918770274e+02,-2.041149402801077883e+02,-2.172904334316066013e+02,-2.304790158000975566e+02
1.686390291314810241e+01,1.222059018556997678e+01,7.053453379965201719e+00,-0.000000000000000000e+00,-9.356552583005289137e+00,-3.047286102242166805e+01,-5.236820711566658559e+01,-7.454663188053247325e+01,-9.688099350893267570e+01,-1.193242747471779523e+02,-1.418535998828721745e+02,-1.531459922689342648e+02,-1.644550907505721966e+02,-1.757798154968413371e+02,-1.871192442324448280e+02
1.653503212012098089e+01,1.354614306783565780e+01,9.848710267240955218e+00,5.563994805211008199e+00,-0.000000000000000000e+00,-1.535817668109697820e+01,-3.232896416871232503e+01,-4.960305101607889355e+01,-6.700099371959569794e+01,-8.448695997107620315e+01,-1.020494778387413533e+02,-1.108572577289342718e+02,-1.196816622982141496e+02,-1.285218940022411402e+02,-1.373771489111935580e+02
1.879112156350018026e+01,1.545670081738888513e+01,1.247005509129721190e+01,9.729014472952588477e+00,7.040662953449016825e+00,-0.000000000000000000e+00,-1.074456096570573926e+01,-2.318461511168431244e+01,-3.594372380607288875e+01,-4.882781082942469908e+01,-6.179369782449241910e+01,-6.830159542873693113e+01,-7.482438348770996583e+01,-8.136113362163868601e+01,-8.791109475929201267e+01
1.242918579399948165e+01,1.086111463825369583e+01,6.782334342950111505e+00,4.002371022155974067e+00,2.430577134465410349e+00,1.326203187096023584e+00,-0.000000000000000000e+00,-4.181350471682236503e+00,-9.722995259174526339e+00,-1.573235957930549489e+01,-2.187486478704383330e+01,-2.496058339717425767e+01,-2.804997994679612816e+01,-3.114159394682923931e+01,-3.423491700174115238e+01
-1.744655947847361332e+01,-1.565373623869647091e+01,-1.379853788955777105e+01,-1.188728524504493933e+01,-9.995730634601097009e+00,-6.444335782671414492e+00,-3.202460358021411491e+00,-0.000000000000000000e+00,3.226133575834823297e+00,6.242828659816218817e+00,9.105963872507670587e+00,1.050557565616787059e+01,1.188947467127944790e+01,1.325887567594327265e+01,1.461419813211644936e+01
-4.187028309397499726e+01,-4.007621799683289510e+01,-3.797639570316765401e+01,-3.552007249111780851e+01,-3.255532096012320409e+01,-2.541076054408483031e+01,-1.785673423938631288e+01,-9.243071383701646937e+00,-0.000000000000000000e+00,9.235792718642693799e+00,1.847694237753862723e+01,2.314351569805296904e+01,2.783868301444212534e+01,3.255141560209456486e+01,3.726949713595379876e+01
1.222021411282506307e+02,1.886149436766560328e+01,-2.141708463675087160e+01,-3.906077128826712652e+01,-4.634276064402058637e+01,-4.703591527634083747e+01,-3.958841328462707310e+01,-2.806931828764117753e+01,-1.445846961176472334e+01,-0.000000000000000000e+00,1.409641223931183873e+01,2.122337400971380106e+01,2.851644396242939550e+01,3.588157017356720502e+01,4.323368818582731166e+01
