0.000000000000000000e+00,5.714878610545006676e-01,8.784811684699421752e-01,9.558454820928807827e-01,9.712052085137485857e-01,9.745710312544211273e-01,9.746763418739208262e-01,9.746793504166201272e-01,9.746794321787546345e-01,9.746794344135985000e-01,9.746794344787088615e-01,9.746794344804848853e-01,9.746794344808168420e-01,9.746794344808805688e-01,9.746794344808932253e-01
4.438064841862426335e-01,0.000000000000000000e+00,2.674449688725182850e-01,4.219993143217706799e-01,5.528809003390887655e-01,7.339618822574976997e-01,8.230450183654174356e-01,8.744458482525720999e-01,9.097844801941954440e-01,9.342257690623524402e-01,9.503386659666162029e-01,9.560119097214166972e-01,9.604566589824922174e-01,9.639068793562286519e-01,9.665633691505364222e-01
6.384425635948455247e-01,3.869654828324626816e-01,0.000000000000000000e+00,4.097706646254936635e-01,6.462328709428668549e-01,8.349291718999535261e-01,9.215084167706092400e-01,9.560920667340980783e-01,9.684535757775341036e-01,9.726339132688047728e-01,9.740124759155764922e-01,9.742989459765987181e-01,9.744623738371099853e-01,9.745555686754407976e-01,9.746087121381612484e-01
9.616536140054947612e-01,8.960139179602243376e-01,5.322415845007407720e-01,0.000000000000000000e+00,2.844101135386190582e-01,5.519624996304216547e-01,6.496044454789450251e-01,6.837498662614278633e-01,6.993469800395245572e-01,7.100536424049492812e-01,7.194669115262640746e-01,7.240369460328252016e-01,7.285838992660289559e-01,7.331277355719554301e-01,7.376779296206232850e-01
6.999972366556154180e-01,6.614172721051342352e-01,6.036919040436239392e-01,3.431394244765649804e-01,0.000000000000000000e+00,4.193099858247296696e-01,5.737120897172923728e-01,6.317240962421631911e-01,6.689094647947402272e-01,7.072779880044779421e-01,7.507247402188669261e-01,7.734049605406960737e-01,7.958834046387661676e-01,8.175637288434970396e-01,8.379675358950733344e-01
9.612810381252903102e-01,9.580100378731096766e-01,9.402628488815890639e-01,8.823570884218153720e-01,6.896302130559515131e-01,0.000000000000000000e+00,4.409211328221246950e-01,5.959343254567758263e-01,6.480464064951401149e-01,6.756658450514140268e-01,6.986154448905564918e-01,7.105585070584845564e-01,7.231924964442426607e-01,7.365423463816854754e-01,7.505165356421747980e-01
8.793832808757214847e-01,5.884881680744846744e-01,9.197617381716213236e-01,9.261427368245190861e-01,8.845221081270810970e-01,5.984694331760849195e-01,0.000000000000000000e+00,4.009187856077990886e-01,7.564026976278732661e-01,9.150943721890738569e-01,9.604418521076509840e-01,9.678431965246970803e-01,9.714118250024103007e-01,9.731203780524714242e-01,9.739356552375214582e-01
7.738435608654142817e-01,8.654850395112374528e-01,8.761246164984360929e-01,8.402244012832887909e-01,7.363759075888051120e-01,4.558926622587014532e-01,1.931298998242782228e-01,0.000000000000000000e+00,1.557436585938087592e-01,2.778367154995211585e-01,3.658022026169968632e-01,4.045487804489335537e-01,4.421477078287264217e-01,4.786562756436231192e-01,5.134857389812187423e-01
9.632692819984129962e-01,8.346466616708487773e-01,6.216840307593465287e-01,6.203487090506234480e-01,6.600935092555956230e-01,5.792846806053574271e-01,3.900636875310378726e-01,2.532150794903961222e-01,0.000000000000000000e+00,2.084412748420759742e-01,3.419660610826212865e-01,3.664616416977376501e-01,3.759843960474782421e-01,3.844949244836758373e-01,4.023410414407482816e-01
9.746794344808962229e-01,9.746794344806725130e-01,9.746792299021910244e-01,9.745178692586592417e-01,9.666122512033907821e-01,7.222036833803895384e-01,6.678941607209313291e-01,5.119641515833291967e-01,2.764926201795376848e-01,0.000000000000000000e+00,4.139265351024822293e-01,5.188323007117769947e-01,5.836919425353104263e-01,6.982020588942379202e-01,8.330750815491942962e-01
9.746794344808962229e-01,9.746794344808962229e-01,9.746433425870122402e-01,9.737751180159061049e-01,9.746659023884217676e-01,9.746028093736633924e-01,9.669877022437177727e-01,8.471741328369137847e-01,5.596380426193834356e-01,2.915415527171832388e-01,0.000000000000000000e+00,1.183823218590684262e-01,2.368740881690819533e-01,3.466777784507346083e-01,4.353974382953170186e-01
9.746794344808962229e-01,9.746794344808962229e-01,9.746794344808962229e-01,9.746794344808962229e-01,9.746794344808962229e-01,9.746784569432488388e-01,9.323617328548718941e-01,7.177829156057433657e-01,8.374125341089215802e-01,5.696432308175634063e-01,9.283026916398658124e-02,0.000000000000000000e+00,6.622438835628430276e-02,1.238737128205732729e-01,1.757257678543948376e-01
9.746794344808962229e-01,9.746794344808962229e-01,9.746794344804110555e-01,9.746297565240467087e-01,9.490173833287611771e-01,6.785371108966639087e-01,6.739168894926823583e-01,6.686109210634372246e-01,5.442604219682715128e-01,4.841610740843062533e-01,2.568564944439171160e-01,1.205505869018489717e-01,0.000000000000000000e+00,1.135181459163819018e-01,2.314816727808209906e-01
9.746794344808962229e-01,9.746794344808962229e-01,9.746794344808962229e-01,9.746794344808962229e-01,9.746794344808962229e-01,9.746794344808962229e-01,9.746794344354858808e-01,9.746296014094081306e-01,9.349048590890289834e-01,5.918013590436902449e-01,4.226541050395674071e-01,2.900295867253767645e-01,1.409613237908748373e-01,0.000000000000000000e+00,1.263198028299241937e-01
9.746794344808962229e-01,9.746794344808962229e-01,9.746794344808962229e-01,9.746794344808962229e-01,9.746793312302224344e-01,6.781230413039880389e-01,8.997446765234184962e-01,8.709011327009189563e-01,5.630444246884095394e-01,7.406769256390528522e-01,5.835323632380146064e-01,4.399314069581314324e-01,2.818451041597399565e-01,1.350831465792239894e-01,0.000000000000000000e+00
